,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
146,138,1,2,4,146,504,What is measured in becquerels? ,Radioactivity,5.305,S,295.822,1.641,0.526,0.378,3.05,611.7245049,1.374794267,5.268159091,NA
147,138,1,2,4,147,486,"What invention should have made Ts'ai Lun, a second-century inventor, a household name? ",Paper,18.569,W,300.305,5.55,0.534,18.57,28.669,611.7245049,1.226882025,5.268159091,1
148,138,1,2,4,148,413,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,The Guinness Book of World Records,10.698,S,330.241,3.91,0.523,0.293,5.234,611.7245049,3.411746756,5.268159091,NA
149,138,1,2,4,149,749,What was the name of William Shakespeare's wife?  ,Anne Hathaway,2.831,S,338.958,2.537,0.53,0.246,3.817,611.7245049,2.586171235,5.268159091,NA
150,138,1,2,4,150,69,"During which war was ""The African Queen"" set?",World War I,11.418,S,345.425,5.422,0.528,0.832,7.301,611.7245049,2.989128524,5.268159091,NA
151,138,1,2,4,151,784,What's the more common name for the retinal scotoma caused by the optic nerve? ,Your blind spot,16.709,W,355.743,8.256,0.528,16.711,29.501,611.7245049,1.018845135,5.268159091,1
152,138,1,2,4,152,836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,8.023,W,386.295,4.28,0.52,8.024,16.834,611.7245049,2.314054221,5.268159091,0
153,138,1,2,4,153,349,"What began as a ligature of the letters ""e"" and ""t""?",Ampersand (&),8.033,S,405.512,4.375,0.525,0.523,5.934,611.7245049,1.139733879,5.268159091,NA
154,138,1,2,4,154,992,"Whose remains were thrown in the Seine River on May 30, 1431? ",Joan of Arc's ,19.146,S,412.63,3.034,0.534,0.067,4.151,611.7245049,3.187212312,5.268159091,NA
155,138,1,2,4,155,185,Mohammed Khatami is both a former national librarian and a former president of what nation?,Iran,1.264,S,419.997,3.075,0.526,0.25,4.367,611.7245049,2.761874689,5.268159091,NA
156,138,1,2,4,156,160,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",Mexico ,12.259,S,427.164,4.196,0.522,0.958,6.184,611.7245049,2.82412749,5.268159091,NA
157,138,1,2,4,157,485,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,Yahoo!,10.209,S,436.231,4.712,0.522,8.23,13.968,611.7245049,3.451577264,5.268159091,NA
158,138,1,2,4,158,237,"The average male spends 2,965 hours doing what over the course of his lifetime?",Shaving,2.179,W,453.682,3.717,0.533,2.181,10.434,611.7245049,1.596587735,5.268159091,1
159,138,1,2,4,159,600,What nation is home to the only tunnel in the world longer than the Chunnel?  ,Japan ,4.9,W,465.783,4.529,0.522,4.902,13.968,611.7245049,1.395589333,5.268159091,1
160,138,1,2,4,160,557,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,Gabriele Falloppio ,18.533,W,481.218,6.119,0.532,18.535,29.202,611.7245049,1.541906711,5.268159091,1
161,138,1,2,4,161,84,Gamophobia is the fear of what?,Marriage,8.713,W,512.037,3.107,0.526,8.715,16.351,611.7245049,1.411656349,5.268159091,1
162,138,1,2,4,162,633,What president was shot while walking to California Governor Jerry Brown's office?  ,Gerald Ford ,19.324,W,529.821,5.163,0.521,19.326,29.019,611.7245049,3.052945147,5.268159091,1
163,138,1,2,4,163,791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,3.382,S,561.923,5.061,0.523,0.269,6.367,611.7245049,3.697098508,5.268159091,NA
164,138,1,2,4,164,3,Don't Stand So Close to Me by the Police was inspired by what literary work?,Lolita by Vladimir Nabokov,9.946,S,572.024,3.313,0.521,0.535,4.884,611.7245049,2.317852136,5.268159091,NA
165,138,1,2,4,165,493,What is a nene?,A Hawaiian goose,8.4,S,579.258,2.503,0.531,0.597,4.134,611.7245049,1.66286678,5.268159091,NA
166,138,1,2,4,166,225,Tasseomancy is a method of fortune telling that primarily uses what? ,Tea leaves,16.834,W,585.092,5.229,0.521,16.836,26.602,611.7245049,1.336301018,5.268159091,1
167,137,1,1,1,1,464,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",Zinfindel,2.173,W,0.1,7.719,0.531,2.179,14.436,623.7143209,2.070518263,9.875678571,0
168,137,1,1,1,2,672,What sports term is the shortest word ever to decide the National Spelling Bee?   ,Luge,11.305,NA,16.65,NA,NA,NA,NA,623.7143209,1.262392385,9.875678571,NA
169,137,1,1,1,3,948,"Who solves crimes in Bayport, located on Barmet Bay? ",The Hardy Boys ,5.271,W,28.985,3.486,0.53,5.273,13.301,623.7143209,1.720901039,9.875678571,0
170,137,1,1,1,4,769,"What word comes to us from the Greek for ""thick-skinned""?  ",Pachyderm,16.856,W,44.036,3.403,0.531,16.859,24.802,623.7143209,1.646156736,9.875678571,0
171,137,1,1,1,5,492,What is a female donkey called?,A jenny ,0.343,W,70.554,4.03,0.52,0.345,8.901,623.7143209,2.528705667,9.875678571,1
172,137,1,1,1,6,941,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,Ian Thorpe ,13.515,W,82.022,7.57,0.531,13.518,25.636,623.7143209,1.572469077,9.875678571,0
173,137,1,1,1,7,13,A causeway lined with hundreds of sphinxes once connected Karnak to what other great Egyptian temple?,Luxor,9.455,W,109.257,5.646,0.521,9.457,19.635,623.7143209,1.300232804,9.875678571,0
174,137,1,1,1,8,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,18.872,NA,130.225,NA,NA,NA,NA,623.7143209,2.018150899,9.875678571,NA
175,137,1,1,1,9,957,Who was sent to the electric chair on the testimony of her brother David Greenglass?,Ether Rosenberg ,14.79,W,143.309,4.323,0.528,14.792,23.652,623.7143209,3.632599035,9.875678571,0
176,137,1,1,1,10,445,What famous philanthropist was the only Treasury secretary ever to serve under three presidents? ,Andrew Mellon,4.093,W,170.644,4.133,0.534,4.095,12.768,623.7143209,1.515752837,9.875678571,0
177,137,1,1,1,11,298,"Until 1790, what was known as Jenkins Hill? ",Capitol Hill,17.471,W,184.995,4.572,0.529,17.474,26.585,623.7143209,3.393816315,9.875678571,0
178,137,1,1,1,12,18,About half of the population of what Pacific island has the surname Christian?,Pitcairn Island,7.372,W,215.015,5.449,0.535,7.374,17.367,623.7143209,2.137705503,9.875678571,0
179,137,1,1,1,13,187,Ninety percent of the world's true cinnamon comes from what island nation? ,Sri Lanka,18.107,W,234.549,3.931,0.519,18.108,26.568,623.7143209,2.850331981,9.875678571,1
180,137,1,1,1,14,931,Who is pictured on a US Purple Heart medal? ,George Washington,10.981,W,264.001,4.591,0.526,10.983,20.101,623.7143209,3.242952259,9.875678571,1
181,137,1,1,1,15,38,A umiak is a larger version of what? ,Kayak,8.979,W,287.386,2.11,0.523,8.98,15.618,623.7143209,2.362605329,9.875678571,0
182,137,1,1,1,16,225,Tasseomancy is a method of fortune telling that primarily uses what? ,Tea leaves,1.781,W,305.404,3.357,0.527,1.783,9.684,623.7143209,1.088940898,9.875678571,0
183,137,1,1,1,17,429,What element name is controversial because it was named for its codiscoverer when he was still living in 1994?,Seaborgium ,4.44,W,316.204,6.828,0.523,4.441,15.801,623.7143209,3.875029184,9.875678571,0
184,137,1,1,1,18,88,Harry Truman was the first U.S. president of what religious persuasion? ,Southern Baptist,8.099,W,335.906,2.615,0.536,8.101,15.268,623.7143209,1.134134493,9.875678571,1
185,137,1,1,1,19,576,"What late American's son, Rich, said in 2005, ""My father's name is synonymous with the word 'asterisk'?",Roger Maris,10.278,W,352.341,4.46,0.523,10.279,19.267,623.7143209,2.457451624,9.875678571,0
186,137,1,1,1,20,521,What is the most sober school according to The Princeton Review? ,Brigham Young University,15.551,W,374.108,4.5,0.533,15.553,24.602,623.7143209,3.043454709,9.875678571,0
187,137,1,1,1,21,69,"During which war was ""The African Queen"" set?",World War I,8.475,W,401.827,3.189,0.527,8.476,16.201,623.7143209,3.419359251,9.875678571,1
188,137,1,1,1,22,731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,17.686,W,421.512,3.345,0.522,17.687,25.568,623.7143209,1.878756057,9.875678571,1
189,137,1,1,1,23,971,Who was the only U.S. president to have been married in the White House? ,Grover Cleveland ,3.307,W,448.997,6.572,0.529,3.309,14.418,623.7143209,2.352120337,9.875678571,0
190,137,1,1,1,24,158,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",Stratosphere,12.699,W,465.798,4.843,0.524,12.701,22.085,623.7143209,2.332884919,9.875678571,0
191,137,1,1,1,25,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,1.065,W,490.25,7.007,0.526,1.067,12.618,623.7143209,1.277779722,9.875678571,0
192,137,1,1,1,26,547,What is the surgical knife called an izmel used for? ,The circumcision at a bris ,15.898,W,504.217,4.032,0.535,15.899,24.468,623.7143209,2.360322345,9.875678571,0
193,137,1,1,1,27,744,What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?,Cadabra.com ,10.038,W,531.119,5.13,0.52,10.04,19.701,623.7143209,3.228334795,9.875678571,1
194,137,1,1,1,28,6,Project Kansas was the name for the top secret 1985 attempt to revamp what product?,Coca-Cola,5.034,W,554.088,3.123,0.527,5.035,12.701,623.7143209,2.622886193,9.875678571,1
195,137,1,1,1,29,710,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,Louisiana's,15.023,W,569.439,4.315,0.535,15.024,23.885,623.7143209,1.286917677,9.875678571,1
196,137,1,1,1,30,654,"What school has the most students over age 25, according to U.S. News & World Report?",University of Phoenix,17.686,W,594.64,4.282,0.536,17.687,26.519,623.7143209,2.538523836,9.875678571,1
197,137,2,1,2,31,753,What was the only children's story ever published by James Bond creator Ian Fleming? ,Chitty Chitty Bang Bang ,2.645,W,0.027,6.09,6.617,2.647,13.267,615.7481189,2.127984955,19.4252,1
198,137,2,1,2,32,882,Which of Henry VIII's wives is buried next to him?  ,Jane Seymour ,14.765,W,15.495,1.99,2.517,14.767,21.302,615.7481189,1.801091753,19.4252,0
199,137,2,1,2,33,336,What area changed hands 72 times during the Civil War? ,Shenandoah Valley,2.5,W,38.646,9.151,9.684,2.502,16.201,615.7481189,1.519499997,19.4252,0
200,137,2,1,2,34,284,"The word serendipity comes from Serendip, the Persian name for what island? ",Sri Lanka,2.837,W,56.397,4.168,4.7,2.838,11.551,615.7481189,2.712873656,19.4252,0
201,137,2,1,2,35,979,"Who's the only character in ""Peter and the Wolf"" represented by a brass instrument?",The wolf (french horn),14.845,W,70.715,2.827,3.351,14.853,22.219,615.7481189,3.546315447,19.4252,1
202,137,2,1,2,36,3,Don't Stand So Close to Me by the Police was inspired by what literary work?,Lolita by Vladimir Nabokov,36.818,W,96.55,3.655,4.184,36.821,45.02,615.7481189,1.595848369,19.4252,0
203,137,2,1,2,37,130,"In 2005, Bhutan became the first country to entirely ban what?",Tobacco,0.745,W,143.237,2.568,3.1,0.746,7.85,615.7481189,1.151740947,19.4252,1
204,137,2,1,2,38,642,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,Chuck E. Cheese's,49.135,W,152.271,5.079,5.601,49.136,58.754,615.7481189,2.307213742,19.4252,0
205,137,2,1,2,39,739,What was the first song ever performed in outer space? ,Happy Birthday,26.956,W,213.359,2.087,2.616,26.957,33.585,615.7481189,3.661427724,19.4252,1
206,137,2,1,2,40,942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,7.457,W,250.644,3.538,4.067,7.458,15.534,615.7481189,2.871121057,19.4252,0
207,137,2,1,2,41,545,What is the second oldest continuously held American sporting event?  ,Westminster Kennel Club dog show ,82.547,W,269.079,3.247,3.767,82.549,90.323,615.7481189,2.169995485,19.4252,0
208,137,2,1,2,42,47,Bauxite ore is mined so it can be processed into what metal?,Aluminum,2.615,W,361.602,4.157,4.684,2.616,11.318,615.7481189,3.121867231,19.4252,0
209,137,2,1,2,43,1005,"Young wines are said to have ""aroma."" What do older wines have instead?",Bouquet,1.614,W,376.07,4.121,4.65,1.616,10.284,615.7481189,1.830054386,19.4252,0
210,137,2,1,2,44,433,What EU nation was once led by a president and a prime minister who were identical twins? ,Poland,26.344,W,388.221,6.762,7.283,26.345,37.636,615.7481189,3.634933324,19.4252,1
211,137,2,1,2,45,498,What is an osier?,A willow twig ,3.171,W,429.523,1.644,2.167,3.173,9.351,615.7481189,1.06295345,19.4252,0
212,137,2,1,2,46,453,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",Theodore Roosevelt ,45.881,W,439.974,6.321,6.85,45.883,56.737,615.7481189,3.115639044,19.4252,1
213,137,2,1,2,47,300,"Venetian painter Jacopo Robusti was better known by what name, because he was the son of a cloth dyer?",Tintoretto,11.375,W,499.861,8.954,9.484,11.376,24.868,615.7481189,2.957728641,19.4252,0
214,137,2,1,2,48,826,Which animal can go longer without water than a camel can? ,Rat,0.797,W,527.747,7.125,7.65,0.798,12.451,615.7481189,1.846516805,19.4252,1
215,137,2,1,2,49,275,"The SS Faith, a ship built by Leslie Comyn, was made of what unique material?",Cement,42.917,W,542.081,3.319,3.85,42.918,50.77,615.7481189,2.73612026,19.4252,0
216,137,2,1,2,50,748,What was the name of the plane Buddy Holly died in?  ,American Pie,12.504,W,595.618,3.078,3.6,12.505,20.118,615.7481189,1.815866877,19.4252,1
217,137,1,1,3,51,49,"Because his father was from Minorca, in Spain, what Civil War hero was the U.S. Navy's first Hispanic admiral?",David Farragut,9.02,W,0.037,8.128,0.522,9.022,21.684,602.632813,2.605290984,9.217758621,0
218,137,1,1,3,52,778,What's been released five times a year from January 1999 to fall 2008?,State quarters ,0.032,W,24.354,8.194,0.524,0.035,12.768,602.632813,2.729422528,9.217758621,0
219,137,1,1,3,53,898,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,8.498,W,39.889,2.58,0.52,8.5,15.618,602.632813,2.78506644,9.217758621,1
220,137,1,1,3,54,260,The Italian government regulates the price of what beverage?,Espresso,13.588,W,58.323,2.729,0.521,13.589,20.851,602.632813,2.799399613,9.217758621,1
221,137,1,1,3,55,779,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",Harmonica,17.446,W,82.008,5.525,0.525,17.447,27.502,602.632813,2.879724385,9.217758621,1
222,137,1,1,3,56,847,Which cartoonist is famous for creating the popular image of Santa Claus? ,Thomas Nast ,3.156,W,112.444,4.297,0.52,3.158,11.984,602.632813,1.632929472,9.217758621,1
223,137,1,1,3,57,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,7.263,W,126.095,8.806,0.527,7.265,20.601,602.632813,1.647451146,9.217758621,0
224,137,1,1,3,58,896,Which tree produces conkers? ,Horse chestnut tree ,16.985,W,148.38,2.618,0.533,16.986,24.152,602.632813,2.013324278,9.217758621,0
225,137,1,1,3,59,671,"What sport used the term ""home run"" long before baseball?  ",Cricket,12.29,W,174.581,2.344,0.523,12.291,19.168,602.632813,3.037298578,9.217758621,1
226,137,1,1,3,60,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,3.17,W,196.816,5.053,0.53,3.171,12.767,602.632813,3.228485343,9.217758621,1
227,137,1,1,3,61,951,Who was assassinated by Carl Weiss?  ,Huey Long,0.032,W,212.867,3.178,0.522,0.034,7.751,602.632813,2.405969213,9.217758621,0
228,137,1,1,3,62,836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,10.586,NA,223.052,NA,NA,NA,NA,602.632813,3.067788883,9.217758621,NA
229,137,1,1,3,63,108,Ida May Fuller was the first U.S. citizen to receive a check for what?,Social Security,8.389,W,237.186,2.156,0.528,1.691,8.384,602.632813,1.20847922,9.217758621,1
230,137,1,1,3,64,954,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,Andy Kaufman,18.872,W,246.82,3.899,0.535,18.875,27.318,602.632813,2.589634843,9.217758621,0
231,137,1,1,3,65,749,What was the name of William Shakespeare's wife?  ,Anne Hathaway,5.199,W,276.755,1.747,0.52,5.201,11.484,602.632813,3.15384877,9.217758621,1
232,137,1,1,3,66,331,What are Quivira and Cibola?  ,Two of the seven cities of gold,15.696,W,291.423,2.887,0.53,15.697,23.118,602.632813,1.26289891,9.217758621,0
233,137,1,1,3,67,887,Which person has been awarded the most Oscars ever? ,Walt Disney,14.604,W,315.841,1.989,0.528,14.605,21.135,602.632813,1.855659224,9.217758621,1
234,137,1,1,3,68,306,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,Xanadu ,3.031,W,338.86,3.458,0.525,3.032,11.034,602.632813,1.54225846,9.217758621,0
235,137,1,1,3,69,377,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",Paris,3.659,W,351.511,4.768,0.533,3.662,12.967,602.632813,1.539527566,9.217758621,1
236,137,1,1,3,70,280,The United States' first law school for women was named for what cross-dressing Shakespearean character?,Portia ,8.846,W,366.045,2.89,0.527,8.848,16.268,602.632813,2.191800079,9.217758621,1
237,137,1,1,3,71,422,What does a screever do on a sidewalk? ,Draw,11.982,W,384.529,2.445,0.522,11.983,18.968,602.632813,1.659159785,9.217758621,0
238,137,1,1,3,72,661,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,Nutmeg,16.343,W,405.197,4.897,0.52,16.345,25.768,602.632813,2.40849173,9.217758621,1
239,137,1,1,3,73,400,"What country launched Europe's first super-high-speed passenger train, in 1981?",France,17.363,W,433.416,4.023,0.527,17.364,25.919,602.632813,1.310984491,9.217758621,0
240,137,1,1,3,74,791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,10.981,W,460.684,3.699,0.535,10.983,19.218,602.632813,1.817879368,9.217758621,1
